sample	classifier	database	taxid	name	cum_abundance	cls_cum_abundance	unique_abundance	cls_unique_abundance	classrank	rank
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc	default	12960	Azoarcus	2.0295008239773345e-06				genus	genus
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc	default	93	Stella	2.0295008239773345e-06				genus	genus
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc	default	20	Phenylobacterium	1.0147504119886672e-06				genus	genus
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc	default	338	Xanthomonas	1.0147504119886673e-05				genus	genus
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc	default	1873	Micromonospora	1.0147504119886672e-06				genus	genus
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc	default	2053	Gordonia	2.4354009887728014e-05				genus	genus
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc	default	1847	Pseudonocardia	1.0147504119886672e-06				genus	genus
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc	default	407	Methylobacterium	3.348676359562602e-05				genus	genus
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc	default	357	Agrobacterium	2.232450906375068e-05				genus	genus
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc	default	34008	Rhodovulum	1.0147504119886672e-06				genus	genus
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc	default	570	Klebsiella	4.059001647954669e-06				genus	genus
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc	default	374	Bradyrhizobium	0.00011060779490676473				genus	genus
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc	default	283	Comamonas	1.5221256179830008e-05				genus	genus
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc	default	2742	Marinobacter	7.103252883920671e-06				genus	genus
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc	default	174951	Ramlibacter	4.059001647954669e-06				genus	genus
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc	default	186650	Microvirga	3.0442512359660017e-06				genus	genus
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc	default	1839	Nocardioides	3.0442512359660017e-06				genus	genus
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc	default	13687	Sphingomonas	3.247201318363735e-05				genus	genus
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc	default	125216	Roseomonas	2.0295008239773345e-06				genus	genus
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc	default	447237	Frondihabitans	1.0147504119886672e-06				genus	genus
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc	default	165696	Novosphingobium	1.0147504119886672e-06				genus	genus
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc	default	161492	Anaeromyxobacter	1.0147504119886672e-06				genus	genus
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc	default	53335	Pantoea	1.0147504119886672e-06				genus	genus
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc	default	165697	Sphingopyxis	3.0442512359660017e-06				genus	genus
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc	default	2040	Aeromicrobium	1.0147504119886672e-06				genus	genus
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc	default	149698	Massilia	3.247201318363735e-05				genus	genus
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc	default	2282523	Methylorubrum	2.0295008239773345e-06				genus	genus
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc	default	28067	Rubrivivax	1.0147504119886672e-06				genus	genus
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	940615	Granulicella tundricola	0.020970049310680652				species	species
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	940614	Granulicella mallensis	0.02165931555543283				species	species
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	210	Helicobacter pylori	0.021329020020582404				species	species
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	96345	Flavobacterium psychrophilum	0.020518680814502418				species	species
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	395922	Coraliomargarita akajimensis	0.02180162938716903				species	species
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	332163	Candidatus Solibacter usitatus	0.02147451998287986				species	species
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	146919	Salinibacter ruber	0.02179631916956693				species	species
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	1076	Rhodopseudomonas palustris	0.02036256041700077				species	species
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	2350	Haliscomenobacter hydrossis	0.021563731638595086				species	species
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	767892	Candidatus Puniceispirillum marinum	0.02142247985037931				species	species
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	392734	Terriglobus roseus	0.021498946983849503				species	species
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	511746	Methylacidiphilum infernorum	0.021364067456756244				species	species
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	1776078	Methylacidiphilum sp. RTK17.1	0.00018054739847129457				species	species
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	107709	Opitutus terrae	0.021596654987728087				species	species
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	658062	Candidatus Koribacter versatilis	0.02147451998287986				species	species
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	151895	Pseudopedobacter saltans	0.02154142872466628				species	species
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	651143	Fibrella aestuarina	0.021675246208239123				species	species
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	104	Cyclobacterium marinum	0.02165612942487157				species	species
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	769	Anaplasma centrale	0.0211644032749174				species	species
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	770	Anaplasma marginale	3.292334913300077e-05				species	species
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	28447	Clavibacter michiganensis	0.021035896008946654				species	species
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	304895	Catenulispora acidiphila	0.021304593019612756				species	species
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	984	Pedobacter heparinus	0.021548863029309216				species	species
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	991904	Polymorphum gilvum	0.021478768156961536				species	species
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	1772	Mycolicibacterium smegmatis	0.02150850537553328				species	species
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	303	Pseudomonas putida	0.020345567720674057				species	species
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	287	Pseudomonas aeruginosa	0.01880560461606596				species	species
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	294	Pseudomonas fluorescens	0.00125002522353361				species	species
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	317	Pseudomonas syringae	7.009487234767906e-05				species	species
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	198620	Pseudomonas koreensis	0.00044393419153530074				species	species
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	1338689	Pseudomonas sp. JY-Q	0.00010089413443984108				species	species
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	2083052	Pseudomonas sp. SWI36	2.7613131530903873e-05				species	species
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	118613	Pseudomonas sp. B10	1.1682478724613178e-05				species	species
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	587753	Pseudomonas chlororaphis	1.3806565765451936e-05				species	species
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	316	Pseudomonas stutzeri	5.947443714348526e-05				species	species
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	37326	Nocardia brasiliensis	0.021537180550584602				species	species
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	398743	Zunongwangia profunda	0.021445844807828535				species	species
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	56	Sorangium cellulosum	0.021189892319407464				species	species
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	28108	Alteromonas macleodii	0.021716665905535476				species	species
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	314275	Alteromonas mediterranea	1.5930652806290695e-05				species	species
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	979	Cellulophaga lytica	0.02126529740935724				species	species
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	94254	Dyadobacter fermentans	0.0218494213455879				species	species
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	28132	Prevotella melaninogenica	0.02143416232910392				species	species
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	28131	Prevotella intermedia	1.2744522245032557e-05				species	species
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	821	Bacteroides vulgatus	0.020834107740066974				species	species
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	817	Bacteroides fragilis	0.0157501054078194				species	species
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	357276	Bacteroides dorei	0.0003451641441362984				species	species
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	820	Bacteroides uniformis	9.877004739900232e-05				species	species
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	28116	Bacteroides ovatus	0.00010301822148067983				species	species
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	329854	Bacteroides intestinalis	5.841239362306589e-05				species	species
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	246787	Bacteroides cellulosilyticus	6.26605677047434e-05				species	species
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	818	Bacteroides thetaiotaomicron	1.5930652806290695e-05				species	species
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	35	Myxococcus macrosporus	0.021359819282674566				species	species
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	34	Myxococcus xanthus	3.504743617383953e-05				species	species
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	33	Myxococcus fulvus	0.00012425909188906742				species	species
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	390884	Echinicola vietnamensis	0.021273793757520594				species	species
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	1807691	Echinicola rosea	0.0002633867930640062				species	species
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	2591634	Echinicola sp. LN3S3	1.9116783367548836e-05				species	species
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	1795355	Echinicola strongylocentroti	6.159852418432403e-05				species	species
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	2001	Streptosporangium roseum	0.021338578412266176				species	species
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	37919	Rhodococcus opacus	0.0216465710331878				species	species
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	823	Parabacteroides distasonis	0.019596827038778394				species	species
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	384	Rhizobium leguminosarum	0.019373797899490324				species	species
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	396	Rhizobium phaseoli	0.00016036857158332633				species	species
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	29449	Rhizobium etli	0.00010726639556235735				species	species
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	88688	Caulobacter segnis	0.021337516368745757				species	species
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	1859	Frankia alni	0.020644001949911905				species	species
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	95486	Burkholderia cenocepacia	0.016188729381752604				species	species
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	292	Burkholderia cepacia	0.00012850726597074495				species	species
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	28450	Burkholderia pseudomallei	1.3806565765451936e-05				species	species
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	488447	Burkholderia contaminans	4.672991489845271e-05				species	species
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	68280	Streptomyces violaceusniger	0.02030733415393896				species	species
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	379067	Streptomyces bingchenggensis	0.021169713492519497				species	species
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	1912	Streptomyces hygroscopicus	0.0004917261499541728				species	species
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	1851167	Streptomyces sp. 11-1-2	0.0003897699719939124				species	species
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	92644	Streptomyces malaysiensis	4.566787137803333e-05				species	species
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	284038	Streptomyces sporoclivatus	0.0002994962727582651				species	species
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	204925	Streptomyces nanchangensis	4.672991489845271e-05				species	species
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	562	Escherichia coli	0.021029523747824137				species	species
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	28901	Salmonella enterica	0.02150531924497202				species	species
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	34073	Variovorax paradoxus	0.002917433550592036				species	species
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	436515	Variovorax boronicumulans	0.0011470070020529301				species	species
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	40324	Stenotrophomonas maltophilia	0.0005469524130159805				species	species
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	2211160	Stenotrophomonas sp. pho	0.004790878320611822				species	species
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	2585756	Alistipes sp. 6CPBBH3	0.0001316933965320031				species	species
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	77133	uncultured bacterium	0.0006032407195982077				species	species
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	382	Sinorhizobium meliloti	1.1682478724613178e-05				species	species
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	358	Agrobacterium tumefaciens	2.2302913928806973e-05				species	species
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	940557	Granulicella	0.04089756809298876				genus	genus
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	209	Helicobacter	0.02046355807517841				genus	genus
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	237	Flavobacterium	0.01968715739536931				genus	genus
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	442430	Coraliomargarita	0.02091594902246875				genus	genus
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	332162	Candidatus Solibacter	0.020602128275249324				genus	genus
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	146918	Salinibacter	0.020910854529819084				genus	genus
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	1073	Rhodopseudomonas	0.019535341514409263				genus	genus
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	2349	Haliscomenobacter	0.020687715751763713				genus	genus
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	767891	Candidatus Puniceispirillum	0.0205522022472826				genus	genus
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	392733	Terriglobus	0.020626581839967722				genus	genus
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	511745	Methylacidiphilum	0.020669375578224916				genus	genus
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	178440	Opitutus	0.020720320504721577				genus	genus
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	658061	Candidatus Koribacter	0.020602128275249324				genus	genus
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	1649482	Pseudopedobacter	0.020666318882635117				genus	genus
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	861914	Fibrella	0.0207947000974067				genus	genus
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	68288	Cyclobacterium	0.02077839772092777				genus	genus
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	768	Anaplasma	0.020338233555996624				genus	genus
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	1573	Clavibacter	0.020181323182386912				genus	genus
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	414878	Catenulispora	0.02043910451046001				genus	genus
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	84567	Pedobacter	0.020675488969404514				genus	genus
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	991903	Polymorphum	0.020606203869369056				genus	genus
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	1866885	Mycolicibacterium	0.020693829142943314				genus	genus
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	286	Pseudomonas	0.058479681125516075				genus	genus
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	1817	Nocardia	0.020662243288515382				genus	genus
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	417127	Zunongwangia	0.020574618014941128				genus	genus
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	39643	Sorangium	0.020331101266287094				genus	genus
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	226	Alteromonas	0.020856852907732624				genus	genus
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	104264	Cellulophaga	0.020401405264852485				genus	genus
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	120831	Dyadobacter	0.020961799456315745				genus	genus
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	838	Prevotella	0.020579712507590792				genus	genus
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	816	Bacteroides	0.03605678117727612				genus	genus
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	32	Myxococcus	0.02064899760762625				genus	genus
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	390846	Echinicola	0.020739679576790307				genus	genus
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	2000	Streptosporangium	0.020486992741366873				genus	genus
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	1827	Rhodococcus	0.020780435517987635				genus	genus
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	375288	Parabacteroides	0.020332120164817027				genus	genus
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	379	Rhizobium	0.01936926105403015				genus	genus
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	75	Caulobacter	0.02047374706047774				genus	genus
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	1854	Frankia	0.019812481914551094				genus	genus
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	32008	Burkholderia	0.017160289041134973				genus	genus
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	1883	Streptomyces	0.04115127382694212				genus	genus
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	561	Escherichia	0.020175209791207314				genus	genus
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	590	Salmonella	0.02063269523114732				genus	genus
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	34072	Variovorax	0.005113851721734736				genus	genus
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	40323	Stenotrophomonas	0.019001438684724266				genus	genus
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	517	Bordetella	0.0009312732563589457				genus	genus
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	1822464	Paraburkholderia	0.0005043547723169345				genus	genus
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	239759	Alistipes	0.00017830724273831016				genus	genus
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	-200010699	non-genus-specific reads in family Siphoviridae	0.00012023002653211772				genus	genus
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	1813	Amycolatopsis	5.6039419146326056e-05				genus	genus
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	574697	Butyricimonas	1.935907206873082e-05				genus	genus
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	-200	all taxa with neither family nor genus classification	0.0010555788770107962				genus	genus
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	59732	Chryseobacterium	5.6039419146326056e-05				genus	genus
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	68287	Mesorhizobium	7.336069415519047e-05				genus	genus
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	28105	Sinorhizobium	2.037797059866402e-05				genus	genus
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	2053	Gordonia	2.4453564718396826e-05				genus	genus
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	357	Agrobacterium	2.2415767658530423e-05				genus	genus
UnAmbiguouslyMapped_ds.soil	idseq_ntnr_conc_stringent	default	374	Bradyrhizobium	0.0001110599397627189				genus	genus
UnAmbiguouslyMapped_ds.buccal	idseq_nt	default	1305	Streptococcus sanguinis	0.08634907534342388				species	species
UnAmbiguouslyMapped_ds.buccal	idseq_nt	default	1308	Streptococcus thermophilus	0.0907345494222645				species	species
UnAmbiguouslyMapped_ds.buccal	idseq_nt	default	1313	Streptococcus pneumoniae	0.08564439190890524				species	species
UnAmbiguouslyMapped_ds.buccal	idseq_nt	default	1309	Streptococcus mutans	0.08270150798757799				species	species
UnAmbiguouslyMapped_ds.buccal	idseq_nt	default	1314	Streptococcus pyogenes	0.08355831911143441				species	species
UnAmbiguouslyMapped_ds.buccal	idseq_nt	default	1334	Streptococcus dysgalactiae	0.08061718378423748				species	species
UnAmbiguouslyMapped_ds.buccal	idseq_nt	default	1336	Streptococcus equi	0.0717045995020004				species	species
UnAmbiguouslyMapped_ds.buccal	idseq_nt	default	1304	Streptococcus salivarius	0.07538189295806172				species	species
UnAmbiguouslyMapped_ds.buccal	idseq_nt	default	1839799	Streptococcus sp. FDAARGOS_192	0.0025581932126570238				species	species
UnAmbiguouslyMapped_ds.buccal	idseq_nt	default	2583584	Streptococcus sp. NCTC 11567	0.0022521892398511597				species	species
UnAmbiguouslyMapped_ds.buccal	idseq_nt	default	28037	Streptococcus mitis	0.00013639034216489943				species	species
UnAmbiguouslyMapped_ds.buccal	idseq_nt	default	1318	Streptococcus parasanguinis	0.0001119100243404303				species	species
UnAmbiguouslyMapped_ds.buccal	idseq_nt	default	1307	Streptococcus suis	0.00020633410737766836				species	species
UnAmbiguouslyMapped_ds.buccal	idseq_nt	default	1343	Streptococcus vestibularis	0.00010141845955851495				species	species
UnAmbiguouslyMapped_ds.buccal	idseq_nt	default	1302	Streptococcus gordonii	0.0001119100243404303				species	species
UnAmbiguouslyMapped_ds.buccal	idseq_nt	default	1311	Streptococcus agalactiae	6.9943765212768935e-06				species	species
UnAmbiguouslyMapped_ds.buccal	idseq_nt	default	1335	Streptococcus equinus	0.0006032649749601321				species	species
UnAmbiguouslyMapped_ds.buccal	idseq_nt	default	1303	Streptococcus oralis	8.742970651596116e-06				species	species
UnAmbiguouslyMapped_ds.buccal	idseq_nt	default	45634	Streptococcus cristatus	2.7977506085107574e-05				species	species
UnAmbiguouslyMapped_ds.buccal	idseq_nt	default	2583585	Streptococcus sp. NCTC 10228	0.00047561760344682876				species	species
UnAmbiguouslyMapped_ds.buccal	idseq_nt	default	2576376	Streptococcus sp. 1643	9.442408303723806e-05				species	species
UnAmbiguouslyMapped_ds.buccal	idseq_nt	default	113107	Streptococcus australis	6.469798282181126e-05				species	species
UnAmbiguouslyMapped_ds.buccal	idseq_nt	default	1320	Streptococcus sp. 'group G'	6.120079456117282e-05				species	species
UnAmbiguouslyMapped_ds.buccal	idseq_nt	default	1328	Streptococcus anginosus	3.4971882606384468e-06				species	species
UnAmbiguouslyMapped_ds.buccal	idseq_nt	default	1156431	Streptococcus sp. I-G2	6.9943765212768935e-06				species	species
UnAmbiguouslyMapped_ds.buccal	idseq_nt	default	1156433	Streptococcus sp. I-P16	5.24578239095767e-06				species	species
UnAmbiguouslyMapped_ds.buccal	idseq_nt	default	59310	Streptococcus macedonicus	3.4971882606384468e-06				species	species
UnAmbiguouslyMapped_ds.buccal	idseq_nt	default	2382163	Streptococcus sp. JS71	1.7485941303192234e-06				species	species
UnAmbiguouslyMapped_ds.buccal	idseq_nt	default	102684	Streptococcus infantarius	1.2240158912234564e-05				species	species
UnAmbiguouslyMapped_ds.buccal	idseq_nt	default	1433513	Streptococcus sp. ChDC B345	2.2731723694149905e-05				species	species
UnAmbiguouslyMapped_ds.buccal	idseq_nt	default	39778	Veillonella dispar	0.08539609154239991				species	species
UnAmbiguouslyMapped_ds.buccal	idseq_nt	default	29466	Veillonella parvula	6.120079456117282e-05				species	species
UnAmbiguouslyMapped_ds.buccal	idseq_nt	default	727	Haemophilus influenzae	0.08259134655736787				species	species
UnAmbiguouslyMapped_ds.buccal	idseq_nt	default	729	Haemophilus parainfluenzae	0.07817439778418152				species	species
UnAmbiguouslyMapped_ds.buccal	idseq_nt	default	726	Haemophilus haemolyticus	0.0008358279942925887				species	species
UnAmbiguouslyMapped_ds.buccal	idseq_nt	default	249188	Haemophilus pittmaniae	0.0004056738382340598				species	species
UnAmbiguouslyMapped_ds.buccal	idseq_nt	default	712310	Haemophilus sp. oral taxon 036	0.0004284055619282097				species	species
UnAmbiguouslyMapped_ds.buccal	idseq_nt	default	197575	Haemophilus aegyptius	0.0002605405254175643				species	species
UnAmbiguouslyMapped_ds.buccal	idseq_nt	default	735	Haemophilus parahaemolyticus	8.742970651596116e-06				species	species
UnAmbiguouslyMapped_ds.buccal	idseq_nt	default	28449	Neisseria subflava	0.053872436561004954				species	species
UnAmbiguouslyMapped_ds.buccal	idseq_nt	default	484	Neisseria flavescens	0.007886159527739698				species	species
UnAmbiguouslyMapped_ds.buccal	idseq_nt	default	487	Neisseria meningitidis	0.0036930308032341996				species	species
UnAmbiguouslyMapped_ds.buccal	idseq_nt	default	486	Neisseria lactamica	0.0024987410122261702				species	species
